Account,Date,Channel,Units,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
6425590009 TOWN OF ANDOVER,7/9/2012,2,kVAh,187.2,183.6,183.6,183.6,184.56,182.4,181.92,181.68,154.8,169.44,158.64,197.76,201.84,204.48,205.44,217.2,259.68,257.28,256.56,254.88,279.84,299.04,261.6,258.48,259.2,258.72,257.76,254.64,256.08,256.56,254.88,256.08,254.88,255.6,256.32,255.12,258.72,259.68,259.68,256.08,278.4,296.4,263.04,258.24,256.56,255.6,255.6,254.88,255.6,255.36,254.88,254.4,253.68,254.4,254.64,255.84,255.12,253.2,254.16,254.4,254.64,252.72,253.92,281.52,282.72,251.76,251.28,247.2,245.52,201.12,192,190.56,191.28,192,191.28,193.2,193.2,192.24,191.52,193.44,192.48,235.92,236.4,236.16,235.92,236.4,185.04,177.12,203.28,212.64,175.68,175.68,176.16,177.12,176.88,177.36
6425590009 TOWN OF ANDOVER,7/10/2012,1 kWh,kWh,148.32,148.08,148.32,148.32,150.24,150,148.32,148.56,149.28,149.52,151.68,151.92,193.44,226.8,238.08,207.84,206.88,205.92,209.28,211.44,209.04,208.8,209.28,210.48,212.16,210.72,209.04,208.8,209.76,231.12,246,214.32,211.68,208.56,210.48,210.24,210.96,211.92,211.44,215.52,214.08,214.56,240,240.48,213.84,212.88,212.88,213.36,212.4,215.52,214.8,212.64,212.64,212.64,213.6,212.88,217.2,245.28,229.68,214.32,213.36,212.16,212.88,211.2,211.92,210.72,211.68,205.68,155.04,151.68,150,150,155.76,183.84,164.64,151.2,152.88,155.28,156.48,160.32,173.76,211.2,210.96,210,209.52,209.28,208.56,208.8,208.08,207.6,232.32,234.72,183.12,159.6,157.92,158.16
6425590009 TOWN OF ANDOVER,7/10/2012,1 Power Factor,Power Factor,83.28841,83.831522,83.739837,83.626522,83.914209,83.780161,83.626522,83.423181,83.489933,83.624161,84.042553,84.175532,86.387996,86.936523,87.247142,87.298387,86.982846,87.283825,87.462387,87.749004,87.362086,87.525151,87.462387,87.612388,87.524752,87.450199,87.449799,87.437186,87.051793,86.756757,87.159864,87.207031,86.982249,87.074148,86.574531,86.646884,86.771964,86.909449,86.883629,86.679537,86.350436,86.376812,86.281277,86.603284,86.25363,86.452242,86.452242,86.394558,86.425781,86.512524,86.724806,86.608016,86.608016,86.608016,86.660175,86.705767,86.272641,86.904762,86.763373,86.952288,86.731707,86.836935,86.875612,86.699507,86.738703,86.587771,86.640472,86.304129,81.772152,81.548387,81.168831,81.380208,81.226533,82.543103,81.861575,81.185567,81.666667,81.691919,82.012579,82.26601,83.218391,86.19001,86.26104,86.122047,86.521308,86.4222,86.38171,86.395233,86.440678,86.155378,85.968028,86.472149,88.412514,91.22085,91.009682,91.022099
6425590009 TOWN OF ANDOVER,7/10/2012,2,kVAh,178.08,176.64,177.12,177.36,179.04,179.04,177.36,178.08,178.8,178.8,180.48,180.48,223.92,260.88,272.88,238.08,237.84,235.92,239.28,240.96,239.28,238.56,239.28,240.24,242.4,240.96,239.04,238.8,240.96,266.4,282.24,245.76,243.36,239.52,243.12,242.64,243.12,243.84,243.36,248.64,247.92,248.4,278.16,277.68,247.92,246.24,246.24,246.96,245.76,249.12,247.68,245.52,245.52,245.52,246.48,245.52,251.76,282.24,264.72,246.48,246,244.32,245.04,243.6,244.32,243.36,244.32,238.32,189.6,186,184.8,184.32,191.76,222.72,201.12,186.24,187.2,190.08,190.8,194.88,208.8,245.04,244.56,243.84,242.16,242.16,241.44,241.68,240.72,240.96,270.24,271.44,207.12,174.96,173.52,173.76
6425590009 TOWN OF ANDOVER,7/11/2012,1 kWh,kWh,158.16,157.92,157.44,157.92,157.2,157.68,157.44,157.68,157.2,157.92,157.68,162,234.24,224.64,206.16,206.64,208.08,207.84,210,213.84,215.76,217.2,221.76,223.2,220.32,226.32,251.04,230.4,216.96,218.16,216.72,216.72,222.24,223.44,221.52,218.16,222.48,222.24,217.92,218.64,218.4,222.24,222.72,228,251.52,231.36,214.08,213.36,212.4,213.12,213.36,212.64,214.32,212.64,216.48,215.28,213.84,214.08,214.56,189.36,174,185.76,157.44,152.16,153.12,155.28,153.12,152.16,152.4,151.68,126.24,101.52,101.28,136.56,157.92,159.84,160.56,158.64,157.92,173.28,237.12,231.6,210.72,212.4,211.44,211.2,210.96,210.72,212.88,211.92,210.48,209.76,209.76,209.76,210,209.04
6425590009 TOWN OF ANDOVER,7/11/2012,1 Power Factor,Power Factor,91.147994,91.009682,91.364903,91.643454,91.608392,91.376912,91.492329,91.504178,91.608392,91.388889,91.504178,90.97035,89.541284,89.398281,89.479167,89.4081,89.566116,89.555326,89.74359,89.818548,89.9,89.515331,89.534884,89.76834,89.299611,89.04627,89.173061,89.13649,89.593657,89.292731,89.672294,89.229249,89.382239,89.519231,89.351404,89.292731,89.478764,89.64182,89.106968,89.313725,89.390963,89.555126,89.57529,89.034677,89.115646,89.259259,89.289289,89.346734,89.21371,89.336016,89.346734,89.224572,89.3,89.404642,89.662028,89.61039,89.368104,89.468405,89.310689,88.058036,85.6974,86,85.528031,85.675676,85.522788,86.037234,85.522788,85.675676,85.579515,85.520974,83.492063,80.265655,80.534351,85.179641,87.5,87.287025,87.45098,87.203166,87.267905,85.242031,83.375527,83.622184,83.539486,83.569405,83.665717,83.65019,83.714286,83.938815,84.075829,83.776091,83.603432,83.79674,83.79674,83.556405,83.492366,83.269598
6425590009 TOWN OF ANDOVER,7/11/2012,2,kVAh,173.52,173.52,172.32,172.32,171.6,172.56,172.08,172.32,171.6,172.8,172.32,178.08,261.6,251.28,230.4,231.12,232.32,232.08,234,238.08,240,242.64,247.68,248.64,246.72,254.16,281.52,258.48,242.16,244.32,241.68,242.88,248.64,249.6,247.92,244.32,248.64,247.92,244.56,244.8,244.32,248.16,248.64,256.08,282.24,259.2,239.76,238.8,238.08,238.56,238.8,238.32,240,237.84,241.44,240.24,239.28,239.28,240.24,215.04,203.04,216,184.08,177.6,179.04,180.48,179.04,177.6,178.08,177.36,151.2,126.48,125.76,160.32,180.48,183.12,183.6,181.92,180.96,203.28,284.4,276.96,252.24,254.16,252.72,252.48,252,251.04,253.2,252.96,251.76,250.32,250.32,251.04,251.52,251.04
6425590009 TOWN OF ANDOVER,7/12/2012,1 kWh,kWh,209.52,206.4,207.84,196.8,161.76,161.04,163.44,195.6,175.68,151.44,152.16,151.92,156.96,156.48,158.16,157.68,192.72,221.52,241.44,218.64,209.04,213.84,213.84,215.28,216.24,218.16,219.84,221.52,221.76,218.88,218.64,217.92,219.12,223.44,227.52,250.32,239.04,221.52,222.72,219.36,217.92,217.2,217.92,216.72,217.92,216.72,218.4,218.16,221.28,219.12,218.16,216.48,222.72,247.2,230.16,218.16,218.88,218.4,216.96,212.4,212.16,211.68,211.68,211.68,210.72,209.28,211.44,223.68,242.16,217.2,209.04,209.28,210,209.52,210,209.52,211.92,210.48,208.8,209.04,209.52,209.52,215.28,242.16,224.88,207.84,208.32,207.12,209.04,208.56,207.12,207.6,206.88,206.64,206.4,204
6425590009 TOWN OF ANDOVER,7/12/2012,1 Power Factor,Power Factor,83.460803,83.576288,83.269231,83.588175,83.830846,83.770287,83.150183,84.63136,83.371298,82.699869,83.862434,83.84106,83.524904,83.482714,83.629442,83.587786,83.298755,83.303249,84.043442,83.731618,83.429119,83.898305,83.740602,83.753501,83.891993,84.166667,84.036697,84.369287,84.229717,83.746556,83.808648,83.841182,83.761468,84.177215,83.819629,84.453441,84.263959,84.215328,84.4404,84.007353,84.074074,84.107807,83.763838,83.766234,83.9963,84.078212,84.103512,84.088807,84.432234,84.380776,84.244671,84.063374,83.830172,84.42623,84.04908,84.011091,84.132841,84.415584,84.328358,83.886256,83.870968,83.840304,84.080076,84.080076,84.099617,83.846154,83.824929,83.81295,84.223706,83.873957,83.830606,83.846154,83.892617,83.78119,83.892617,83.861671,83.935361,84.003831,83.413231,83.509108,83.54067,83.54067,83.44186,84.223706,83.960573,83.752418,83.783784,83.867833,84.073359,83.880309,83.786408,83.736689,83.608147,83.349468,83.252662,83.170254
6425590009 TOWN OF ANDOVER,7/12/2012,2,kVAh,251.04,246.96,249.6,235.44,192.96,192.24,196.56,231.12,210.72,183.12,181.44,181.2,187.92,187.44,189.12,188.64,231.36,265.92,287.28,261.12,250.56,254.88,255.36,257.04,257.76,259.2,261.6,262.56,263.28,261.36,260.88,259.92,261.6,265.44,271.44,296.4,283.68,263.04,263.76,261.12,259.2,258.24,260.16,258.72,259.44,257.76,259.68,259.44,262.08,259.68,258.96,257.52,265.68,292.8,273.84,259.68,260.16,258.72,257.28,253.2,252.96,252.48,251.76,251.76,250.56,249.6,252.24,266.88,287.52,258.96,249.36,249.6,250.32,250.08,250.32,249.84,252.48,250.56,250.32,250.32,250.8,250.8,258,287.52,267.84,248.16,248.64,246.96,248.64,248.64,247.2,247.92,247.44,247.92,247.92,245.28
6425590009 TOWN OF ANDOVER,7/13/2012,1 kWh,kWh,202.8,201.36,165.12,157.44,131.76,102.72,94.56,142.8,155.28,157.92,170.88,205.92,205.68,207.6,209.28,210.72,213.6,214.56,213.84,214.8,241.92,237.36,214.32,214.56,215.52,214.8,215.04,214.56,215.52,219.12,219.84,217.2,216.24,215.28,216.72,221.28,221.76,218.16,215.52,222.24,247.44,227.76,212.88,208.08,211.68,214.56,214.32,212.4,210,209.04,209.52,209.52,209.28,209.76,209.28,208.8,209.28,211.68,210,238.08,233.52,208.32,208.32,208.56,208.08,208.08,209.04,210.72,208.8,209.28,209.04,209.04,210.96,215.04,214.8,215.28,216.72,216.72,214.08,214.08,241.44,240.48,212.4,210.96,211.92,211.92,211.44,211.92,210.48,212.4,212.4,204.96,153.36,154.56,154.56,154.8
6425590009 TOWN OF ANDOVER,7/13/2012,1 Power Factor,Power Factor,83.333333,82.905138,78.628571,76.27907,77.21519,74.434783,72.693727,81.395349,83.055199,83.60864,84.160757,86.231156,86.391129,86.327345,86.507937,86.502463,86.744639,86.796117,86.757546,86.808923,86.597938,86.906854,86.783285,86.964981,86.763285,87.14703,86.821705,86.880466,86.679537,86.869648,86.824645,86.520076,86.551393,86.499518,86.910491,86.981132,86.923801,86.819484,86.679537,86.219739,86.857624,86.825252,86.621094,86.354582,86.811024,86.964981,86.867704,86.935167,86.891758,86.580517,86.607143,86.693148,86.766169,86.965174,86.766169,86.739781,86.766169,87.068115,86.978131,86.713287,86.875,86.886887,86.8,86.9,86.786787,86.786787,86.926148,87.016848,86.739781,86.766169,86.926148,86.752988,87.029703,86.821705,86.808923,86.834463,86.826923,86.826923,86.854917,86.939571,86.50043,86.903729,86.849853,86.771964,86.738703,86.995074,87.055336,86.909449,86.745796,86.849853,86.935167,86.262626,82.028241,81.725888,81.933842,81.749049
6425590009 TOWN OF ANDOVER,7/13/2012,2,kVAh,243.36,242.88,210,206.4,170.64,138,130.08,175.44,186.96,188.88,203.04,238.8,238.08,240.48,241.92,243.6,246.24,247.2,246.48,247.44,279.36,273.12,246.96,246.72,248.4,246.48,247.68,246.96,248.64,252.24,253.2,251.04,249.84,248.88,249.36,254.4,255.12,251.28,248.64,257.76,284.88,262.32,245.76,240.96,243.84,246.72,246.72,244.32,241.68,241.44,241.92,241.68,241.2,241.2,241.2,240.72,241.2,243.12,241.44,274.56,268.8,239.76,240,240,239.76,239.76,240.48,242.16,240.72,241.2,240.48,240.96,242.4,247.68,247.44,247.92,249.6,249.6,246.48,246.24,279.12,276.72,244.56,243.12,244.32,243.6,242.88,243.84,242.64,244.56,244.32,237.6,186.96,189.12,188.64,189.36
6425590009 TOWN OF ANDOVER,7/14/2012,1 kWh,kWh,149.04,150.96,157.2,182.16,160.08,146.88,164.16,155.52,156.48,154.32,153.6,154.56,153.6,193.92,242.88,236.88,216.96,222.48,223.44,223.92,220.56,225.6,244.56,258.72,223.2,221.04,219.84,220.56,219.84,220.56,219.6,219.84,218.88,219.12,220.08,221.28,217.92,218.64,218.16,217.68,230.88,254.4,225.6,216.96,215.04,215.04,210.96,216.48,214.56,214.8,214.08,215.28,214.56,215.76,215.04,215.52,213.6,216,215.04,211.2,205.2,217.92,245.04,223.68,208.56,208.56,208.32,208.32,210.96,210.48,208.8,208.32,208.56,208.56,209.04,209.52,210.24,210.48,210.48,212.88,223.2,243.84,218.88,210.72,209.52,208.56,209.28,208.8,208.08,157.2,153.6,153.12,153.36,155.04,155.04,153.12
6425590009 TOWN OF ANDOVER,7/14/2012,1 Power Factor,Power Factor,81.389253,81.476684,80.964153,81.965443,81.143552,80.420499,88.946684,91.011236,91.061453,90.691114,90.651558,90.960452,90.780142,89.380531,88.849868,89.079422,89.328063,89.651838,89.778206,89.711538,89.658537,89.609152,89.307625,89.534884,89.595376,89.504373,89.62818,89.483934,89.453125,89.31001,89.442815,89.453125,89.411765,89.247312,89.726027,89.341085,89.370079,89.313725,89.468504,89.359606,88.991674,89.225589,89.694656,89.416419,89.332004,89.243028,89.148073,89.572989,89.579158,89.410589,89.468405,89.253731,89.4,89.275074,89.332004,89.264414,89.717742,89.641434,89.869609,89.704383,89.248434,89.194499,89.404553,89.443378,89.495366,89.495366,89.576883,89.576883,89.877301,89.581205,89.690722,89.669421,89.495366,89.403292,89.425051,89.263804,89.570552,89.398573,89.581205,89.686552,88.910134,89.044698,89.324192,89.227642,89.263804,89.219713,89.252815,89.139344,89.197531,87.449933,87.07483,86.920981,87.057221,87.061995,87.179487,87.039563
6425590009 TOWN OF ANDOVER,7/14/2012,2,kVAh,183.12,185.28,194.16,222.24,197.28,182.64,184.56,170.88,171.84,170.16,169.44,169.92,169.2,216.96,273.36,265.92,242.88,248.16,248.88,249.6,246,251.76,273.84,288.96,249.12,246.96,245.28,246.48,245.76,246.96,245.52,245.76,244.8,245.52,245.28,247.68,243.84,244.8,243.84,243.6,259.44,285.12,251.52,242.64,240.72,240.96,236.64,241.68,239.52,240.24,239.28,241.2,240,241.68,240.72,241.44,238.08,240.96,239.28,235.44,229.92,244.32,274.08,250.08,233.04,233.04,232.56,232.56,234.72,234.96,232.8,232.32,233.04,233.28,233.76,234.72,234.72,235.44,234.96,237.36,251.04,273.84,245.04,236.16,234.72,233.76,234.48,234.24,233.28,179.76,176.4,176.16,176.16,178.08,177.84,175.92
6425590009 TOWN OF ANDOVER,7/15/2012,1 kWh,kWh,153.36,152.88,153.12,161.28,186.72,166.08,151.92,98.4,97.92,96.72,95.76,114.48,157.68,157.92,156.72,156.24,154.8,173.76,209.52,213.36,215.04,246.24,232.8,212.64,213.84,213.84,212.64,214.08,218.16,216.72,216.48,216.96,219.6,217.44,214.08,213.84,215.04,215.04,215.04,214.8,248.64,241.2,217.92,215.28,214.32,214.32,213.84,216.72,218.64,217.2,213.84,213.84,213.12,217.68,242.64,218.88,211.68,209.76,209.04,213.6,216,217.44,219.36,213.84,216,245.28,226.08,214.8,213.36,212.88,212.16,212.4,213.12,212.4,207.84,157.92,157.68,176.64,192.72,196.32,212.16,212.4,211.44,211.68,231.12,240.72,212.16,213.36,215.04,215.52,210.72,209.76,213.36,214.56,214.56,226.56
6425590009 TOWN OF ANDOVER,7/15/2012,1 Power Factor,Power Factor,86.938776,86.903138,86.802721,86.264442,86.830357,86.5,86.712329,79.303675,79.223301,79.644269,79.324056,82.099828,87.135279,86.807388,86.604775,86.569149,86.810229,84.876905,83.142857,83.395872,82.962963,83.96072,83.692839,83.349012,83.58349,83.58349,83.427495,83.598875,83.547794,83.533765,83.751161,83.626272,83.791209,83.733826,83.286648,83.348924,83.660131,83.738318,83.895131,83.801498,84.227642,84.453782,84.230056,84.067479,84.086629,84.007526,84.056604,84.392523,84.351852,84.421642,84.056604,84.056604,84.090909,83.671587,84.320267,83.669725,83.920076,83.79674,83.669549,83.725306,84.033613,83.966636,84.007353,84.135977,83.798883,84.602649,84.257603,84.274953,84.10596,84.075829,83.950617,83.886256,83.931947,83.806818,83.510125,78.333333,78.121284,79.05478,80.541625,82.542886,84.110371,84.205519,83.984747,84.080076,83.958152,84.427609,83.791469,83.867925,83.973758,84.319249,83.698761,83.636364,83.788878,83.864916,83.943662,83.687943
6425590009 TOWN OF ANDOVER,7/15/2012,2,kVAh,176.4,175.92,176.4,186.96,215.04,192,175.2,124.08,123.6,121.44,120.72,139.44,180.96,181.92,180.96,180.48,178.32,204.72,252,255.84,259.2,293.28,278.16,255.12,255.84,255.84,254.88,256.08,261.12,259.44,258.48,259.44,262.08,259.68,257.04,256.56,257.04,256.8,256.32,256.32,295.2,285.6,258.72,256.08,254.88,255.12,254.4,256.8,259.2,257.28,254.4,254.4,253.44,260.16,287.76,261.6,252.24,250.32,249.84,255.12,257.04,258.96,261.12,254.16,257.76,289.92,268.32,254.88,253.68,253.2,252.72,253.2,253.92,253.44,248.88,201.6,201.84,223.44,239.28,237.84,252.24,252.24,251.76,251.76,275.28,285.12,253.2,254.4,256.08,255.6,251.76,250.8,254.64,255.84,255.6,270.72
6425590009 TOWN OF ANDOVER,7/16/2012,1 kWh,kWh,245.52,217.44,198,159.6,160.32,159.6,159.36,173.28,192.48,209.04,219.84,219.84,221.52,221.04,223.68,223.2,252.72,242.88,219.84,220.08,220.56,221.04,220.8,221.28,219.84,220.32,221.28,221.04,218.88,220.08,222.48,221.28,221.28,222,221.04,227.52,254.88,231.84,218.4,217.68,218.16,217.44,216.96,216.96,211.68,213.6,215.52,210.96,209.04,213.6,216.96,216.72,216.48,209.76,208.08,220.32,249.84,231.84,216.48,216.24,216.24,216,216,216.24,216.48,215.76,215.04,217.44,215.04,216,216.48,214.8,214.8,215.52,215.04,214.56,213.84,242.4,234.48,211.44,211.2,211.68,210.72,210.96,210,210,209.76,210.96,210.24,211.2,210.96,211.92,209.28,209.52,208.8,197.04
6425590009 TOWN OF ANDOVER,7/16/2012,1 Power Factor,Power Factor,84.266886,83.966636,82.5,78.051643,78.037383,77.868852,78.025852,78.138528,79.642502,82.637571,83.729433,83.806038,83.985441,83.879781,83.963964,84.23913,84.307446,84.333333,83.806038,83.974359,83.850365,83.879781,83.941606,84.047402,84.113866,83.989021,84.047402,84.032847,83.669725,83.744292,83.815552,83.742053,83.666062,83.862194,83.727273,83.450704,84.55414,84.073107,83.562902,83.671587,83.624655,83.579336,83.781279,83.703704,83.681214,83.646617,83.768657,84.195402,83.992285,83.646617,83.626272,83.766234,83.828996,84.119346,84.174757,83.606557,84.359806,84.146341,83.985102,83.891993,83.970177,83.955224,83.87698,83.813953,83.828996,83.783784,83.895131,84.122563,84.052533,83.87698,83.985102,83.880037,83.723106,84.082397,84.131455,84.022556,83.58349,84.166667,84.079174,83.586338,83.57075,83.601896,83.619048,83.555133,83.572111,83.412774,83.4766,83.238636,83.269962,83.175803,83.396584,83.459357,83.047619,82.905983,83.094556,82.1
6425590009 TOWN OF ANDOVER,7/16/2012,2,kVAh,291.36,258.96,240,204.48,205.44,204.96,204.24,221.76,241.68,252.96,262.56,262.32,263.76,263.52,266.4,264.96,299.76,288,262.32,262.08,263.04,263.52,263.04,263.28,261.36,262.32,263.28,263.04,261.6,262.8,265.44,264.24,264.48,264.72,264,272.64,301.44,275.76,261.36,260.16,260.88,260.16,258.96,259.2,252.96,255.36,257.28,250.56,248.88,255.36,259.44,258.72,258.24,249.36,247.2,263.52,296.16,275.52,257.76,257.76,257.52,257.28,257.52,258,258.24,257.52,256.32,258.48,255.84,257.52,257.76,256.08,256.56,256.32,255.6,255.36,255.84,288,278.88,252.96,252.72,253.2,252,252.48,251.28,251.76,251.28,253.44,252.48,253.92,252.96,253.92,252,252.72,251.28,240
6425590009 TOWN OF ANDOVER,7/17/2012,1 kWh,kWh,154.08,155.04,154.56,155.28,184.08,175.44,164.64,209.76,211.44,212.16,210.48,211.68,212.64,214.08,213.12,214.08,214.8,215.76,215.52,221.52,222.48,220.8,217.44,218.4,239.04,252.72,224.16,222.72,220.32,220.08,219.36,220.32,219.36,222.24,221.52,222.48,227.52,250.8,228,219.36,220.32,223.2,222.72,228,254.4,232.8,223.44,223.92,223.92,223.92,223.92,222,219.12,244.8,243.36,218.88,218.88,219.12,218.88,218.64,219.36,218.64,218.64,212.4,210,237.6,239.76,216.24,216.72,216,216.96,216.72,216.96,217.68,217.92,221.04,218.16,220.8,249.12,232.32,219.84,217.92,217.2,218.4,218.88,207.84,206.4,205.92,206.64,213.84,217.44,214.8,246.72,233.52,214.08,217.44
6425590009 TOWN OF ANDOVER,7/17/2012,1 Power Factor,Power Factor,77.536232,77.458034,77.403846,77.207637,78.425358,78.014941,78.4,83.158896,83.270321,83.160865,83.049242,83.207547,83.427495,83.44247,83.537159,83.44247,83.56676,83.627907,83.690587,83.832879,84.119782,83.941606,83.65651,83.639706,83.838384,84.714401,84.372177,84.287012,83.682771,83.744292,83.623056,83.835616,83.776352,83.725136,83.756806,83.66426,83.304042,84.206285,83.996463,84.084637,83.989021,84.23913,84.13418,83.996463,84.732214,84.201389,84.32971,84.434389,84.281843,84.434389,84.51087,84.167425,83.99264,84.158416,84.5,84.288355,84.210526,84.302862,84.288355,84.195933,84.317343,84.273821,84.273821,84.045584,84.053794,83.827265,84.303797,83.736059,83.844011,83.72093,83.936862,83.766234,83.703704,83.671587,83.686636,83.879781,83.624655,83.257919,84.32169,83.882149,83.95967,83.841182,83.951763,83.870968,83.977901,83.429672,83.252662,83.544304,83.268859,83.193277,83.733826,83.333333,83.713355,83.591065,83.520599,83.733826
6425590009 TOWN OF ANDOVER,7/17/2012,2,kVAh,198.72,200.16,199.68,201.12,234.72,224.88,210,252.24,253.92,255.12,253.44,254.4,254.88,256.56,255.12,256.56,257.04,258,257.52,264.24,264.48,263.04,259.92,261.12,285.12,298.32,265.68,264.24,263.28,262.8,262.32,262.8,261.84,265.44,264.48,265.92,273.12,297.84,271.44,260.88,262.32,264.96,264.72,271.44,300.24,276.48,264.96,265.2,265.68,265.2,264.96,263.76,260.88,290.88,288,259.68,259.92,259.92,259.68,259.68,260.16,259.44,259.44,252.72,249.84,283.44,284.4,258.24,258.48,258,258.48,258.72,259.2,260.16,260.4,263.52,260.88,265.2,295.44,276.96,261.84,259.92,258.72,260.4,260.64,249.12,247.92,246.48,248.16,257.04,259.68,257.76,294.72,279.36,256.32,259.68
6425590009 TOWN OF ANDOVER,7/18/2012,1 kWh,kWh,216.72,207.12,206.4,215.76,173.76,161.76,163.44,152.64,191.28,216.96,250.08,231.6,212.4,210.48,204,208.56,215.52,221.76,218.16,218.16,221.04,216.72,213.12,222.24,252.72,235.92,220.8,219.6,210.72,210.96,210.96,216.24,220.8,224.64,226.08,223.44,223.44,225.6,223.2,210,233.76,234.24,207.84,208.56,208.56,209.04,209.04,211.2,209.28,211.44,210.96,208.32,211.68,110.16,90.24,50.4,153.12,201.84,204,207.84,206.64,205.68,204.72,204,203.52,203.28,202.56,202.32,228.24,242.4,211.92,211.68,210.96,211.68,211.2,211.2,211.2,211.92,211.68,194.16,153.12,154.08,179.28,177.84,153.36,152.88,151.44,203.04,208.56,209.04,205.68,236.16,225.12,204.96,203.76,205.2
6425590009 TOWN OF ANDOVER,7/18/2012,1 Power Factor,Power Factor,83.688601,83.381643,83.172147,83.395176,79.735683,78.190255,78.365938,77.372263,81.74359,83.703704,84.032258,83.840139,83.333333,83.206831,83.170254,83.557692,83.925234,83.923706,83.856089,83.701657,84.109589,84,83.852691,83.574007,84.24,84.017094,83.865087,83.868011,83.460076,83.555133,83.396584,83.65831,83.636364,84.021544,84.182306,83.873874,83.723022,83.928571,83.935018,83.492366,83.390411,83.920894,83.590734,83.557692,83.557692,83.509108,83.429119,83.412322,83.444976,83.586338,83.634634,83.381364,83.522727,81.095406,88.262911,83.003953,91.404011,89.373007,89.192025,89.186406,89.130435,89.17794,89.039666,89.098532,88.795812,88.87723,89.029536,89.017951,88.465116,89.143866,89.012097,88.91129,89.057751,89.001009,88.978766,88.978766,88.799193,88.832998,88.732394,87.839305,85.066667,84.920635,85.079727,85.368664,85.313752,85.38874,85.155196,88.586387,89.219713,88.968335,88.716356,88.409704,88.994307,88.865765,88.807531,88.601036
