"Date / Time","Name Path Reference","Object Name","Object Value",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVARh.DG-kVARh (Trend1)","KVARh.DG-kVARh (Trend1)","79025.14 kWh",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVA_Total.DG-kVA (Trend1)","KVA_Total.DG-kVA (Trend1)","15.49831 kVA",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVAh.DG-kVAh (Trend1)","KVAh.DG-kVAh (Trend1)","207096.7 kWh",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KW_Total.DE-ATS-kW (Trend1)","KW_Total.DE-ATS-kW (Trend1)","42.13317 kW",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.Energy.DE-ATS-Energy-kWh (Trend1)","Energy.DE-ATS-Energy-kWh (Trend1)","176194.1 kWh",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVAR_Total.DE-ATS-kVAR (Trend1)","KVAR_Total.DE-ATS-kVAR (Trend1)","18.70949 kVAR",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVARh.DE-ATS-kVARh (Trend1)","KVARh.DE-ATS-kVARh (Trend1)","66227.28 kWh",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVA_Total.DE-ATS-kVA (Trend1)","KVA_Total.DE-ATS-kVA (Trend1)","46.10042 kVA",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVAh.DE-ATS-kVAh (Trend1)","KVAh.DE-ATS-kVAh (Trend1)","189621.2 kWh",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KW_Total.CollinCtr-kW (Trend1)","KW_Total.CollinCtr-kW (Trend1)","8.37311 kW",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.Energy.CollinCtr-Energy-kWh (Trend1)","Energy.CollinCtr-Energy-kWh (Trend1)","131186 kWh",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVAR_Total.CollinCtr-kVAR (Trend1)","KVAR_Total.CollinCtr-kVAR (Trend1)","27.41875 kVAR",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVARh.CollinCtr-kVARh (Trend1)","KVARh.CollinCtr-kVARh (Trend1)","161170.2 kWh",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVA_Total.CollinCtr-kVA (Trend1)","KVA_Total.CollinCtr-kVA (Trend1)","28.66874 kVA",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVAh.CollinCtr-kVAh (Trend1)","KVAh.CollinCtr-kVAh (Trend1)","212557.1 kWh",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KW_Total.DL-kW (Trend1)","KW_Total.DL-kW (Trend1)","25.88492 kW",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.Energy.DL-Energy-kWh (Trend1)","Energy.DL-Energy-kWh (Trend1)","224540 kWh",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVAR_Total.DL-kVAR (Trend1)","KVAR_Total.DL-kVAR (Trend1)","26.9382 kVAR",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVARh.DL-kVARh (Trend1)","KVARh.DL-kVARh (Trend1)","153723.1 kWh",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVA_Total.DL-kVA (Trend1)","KVA_Total.DL-kVA (Trend1)","37.74472 kVA",
"26/01/16 04:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVAh.DL-kVAh (Trend1)","KVAh.DL-kVAh (Trend1)","276483.9 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_A.Trend - Present Value (Trend1)","KW_A.Trend - Present Value (Trend1)","29.60636 kW",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_B.Trend - Present Value (Trend1)","KW_B.Trend - Present Value (Trend1)","33.43107 kW",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_C.Trend - Present Value (Trend1)","KW_C.Trend - Present Value (Trend1)","33.09429 kW",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_Total.Main-kW (Trend1)","KW_Total.Main-kW (Trend1)","96.40926 kW",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_Present_Demand.Main-kW_Present_Demand (Trend1)","KW_Present_Demand.Main-kW_Present_Demand (Trend1)","97.57912 kW",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.Energy.Main-kWh-Energy (Trend1)","Energy.Main-kWh-Energy (Trend1)","7753933 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAR_Total.Main-kVAR (Trend1)","KVAR_Total.Main-kVAR (Trend1)","100.2077 kVAR",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAR_Present_Demand.Main-kVAR_Present_Demand (Trend1)","KVAR_Present_Demand.Main-kVAR_Present_Demand (Trend1)","101.9668 kVAR",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVARh.Main-kVARh (Trend1)","KVARh.Main-kVARh (Trend1)","5322162 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVA_Total.Main-kVA (Trend1)","KVA_Total.Main-kVA (Trend1)","139.0552 kVA",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVA_Present_Demand.Main-kVA_Present_Demand (Trend1)","KVA_Present_Demand.Main-kVA_Present_Demand (Trend1)","141.1479 kVA",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAh.Main-kVAh (Trend1)","KVAh.Main-kVAh (Trend1)","9480534 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KW_Total.DHB - kW - Present Value (Trend1)","KW_Total.DHB - kW - Present Value (Trend1)","9.808069 kW",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.Energy.DHB - kWh Total (Trend1)","Energy.DHB - kWh Total (Trend1)","79741.32 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVAR_Total.DHB-KVAR (Trend1)","KVAR_Total.DHB-KVAR (Trend1)","16.91508 kVAR",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVA_Total.DHB-KVA (Trend1)","KVA_Total.DHB-KVA (Trend1)","19.55295 kVA",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVAh.DHB-kVAh (Trend1)","KVAh.DHB-kVAh (Trend1)","115695.9 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KW_Total.M1-kW-Total (Trend1)","KW_Total.M1-kW-Total (Trend1)","0 kW",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.Energy.M1-kWh-Energy (Trend1)","Energy.M1-kWh-Energy (Trend1)","19964.33 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVAR_Total.M1-kVAR-Total (Trend1)","KVAR_Total.M1-kVAR-Total (Trend1)","0 kVAR",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVARh.M1-kVARh (Trend1)","KVARh.M1-kVARh (Trend1)","20861.41 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVA_Total.M1-kVA-Total (Trend1)","KVA_Total.M1-kVA-Total (Trend1)","0 kVA",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVAh.M1-kVAh (Trend1)","KVAh.M1-kVAh (Trend1)","29101.88 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KW_Total.DG-kW (Trend1)","KW_Total.DG-kW (Trend1)","10.51766 kW",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.Energy.DG-kWh-Energy (Trend1)","Energy.DG-kWh-Energy (Trend1)","189439.2 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVAR_Total.DG-kVAR (Trend1)","KVAR_Total.DG-kVAR (Trend1)","11.41898 kVAR",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVARh.DG-kVARh (Trend1)","KVARh.DG-kVARh (Trend1)","79022.45 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVA_Total.DG-kVA (Trend1)","KVA_Total.DG-kVA (Trend1)","15.52464 kVA",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVAh.DG-kVAh (Trend1)","KVAh.DG-kVAh (Trend1)","207093 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KW_Total.DE-ATS-kW (Trend1)","KW_Total.DE-ATS-kW (Trend1)","43.66453 kW",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.Energy.DE-ATS-Energy-kWh (Trend1)","Energy.DE-ATS-Energy-kWh (Trend1)","176182.6 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVAR_Total.DE-ATS-kVAR (Trend1)","KVAR_Total.DE-ATS-kVAR (Trend1)","18.16178 kVAR",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVARh.DE-ATS-kVARh (Trend1)","KVARh.DE-ATS-kVARh (Trend1)","66221.95 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVA_Total.DE-ATS-kVA (Trend1)","KVA_Total.DE-ATS-kVA (Trend1)","47.80679 kVA",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVAh.DE-ATS-kVAh (Trend1)","KVAh.DE-ATS-kVAh (Trend1)","189608.6 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KW_Total.CollinCtr-kW (Trend1)","KW_Total.CollinCtr-kW (Trend1)","8.273205 kW",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.Energy.CollinCtr-Energy-kWh (Trend1)","Energy.CollinCtr-Energy-kWh (Trend1)","131183.6 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVAR_Total.CollinCtr-kVAR (Trend1)","KVAR_Total.CollinCtr-kVAR (Trend1)","27.27884 kVAR",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVARh.CollinCtr-kVARh (Trend1)","KVARh.CollinCtr-kVARh (Trend1)","161163.5 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVA_Total.CollinCtr-kVA (Trend1)","KVA_Total.CollinCtr-kVA (Trend1)","28.5058 kVA",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVAh.CollinCtr-kVAh (Trend1)","KVAh.CollinCtr-kVAh (Trend1)","212549.9 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KW_Total.DL-kW (Trend1)","KW_Total.DL-kW (Trend1)","25.10259 kW",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.Energy.DL-Energy-kWh (Trend1)","Energy.DL-Energy-kWh (Trend1)","224533.6 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVAR_Total.DL-kVAR (Trend1)","KVAR_Total.DL-kVAR (Trend1)","25.26727 kVAR",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVARh.DL-kVARh (Trend1)","KVARh.DL-kVARh (Trend1)","153716.7 kWh",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVA_Total.DL-kVA (Trend1)","KVA_Total.DL-kVA (Trend1)","35.61795 kVA",
"26/01/16 04:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVAh.DL-kVAh (Trend1)","KVAh.DL-kVAh (Trend1)","276474.9 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_A.Trend - Present Value (Trend1)","KW_A.Trend - Present Value (Trend1)","28.38437 kW",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_B.Trend - Present Value (Trend1)","KW_B.Trend - Present Value (Trend1)","33.61619 kW",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_C.Trend - Present Value (Trend1)","KW_C.Trend - Present Value (Trend1)","34.86347 kW",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_Total.Main-kW (Trend1)","KW_Total.Main-kW (Trend1)","96.86403 kW",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_Present_Demand.Main-kW_Present_Demand (Trend1)","KW_Present_Demand.Main-kW_Present_Demand (Trend1)","101.1883 kW",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.Energy.Main-kWh-Energy (Trend1)","Energy.Main-kWh-Energy (Trend1)","7753908 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAR_Total.Main-kVAR (Trend1)","KVAR_Total.Main-kVAR (Trend1)","99.40595 kVAR",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAR_Present_Demand.Main-kVAR_Present_Demand (Trend1)","KVAR_Present_Demand.Main-kVAR_Present_Demand (Trend1)","105.4936 kVAR",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVARh.Main-kVARh (Trend1)","KVARh.Main-kVARh (Trend1)","5322137 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVA_Total.Main-kVA (Trend1)","KVA_Total.Main-kVA (Trend1)","138.7955 kVA",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVA_Present_Demand.Main-kVA_Present_Demand (Trend1)","KVA_Present_Demand.Main-kVA_Present_Demand (Trend1)","146.2006 kVA",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAh.Main-kVAh (Trend1)","KVAh.Main-kVAh (Trend1)","9480499 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KW_Total.DHB - kW - Present Value (Trend1)","KW_Total.DHB - kW - Present Value (Trend1)","9.11637 kW",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.Energy.DHB - kWh Total (Trend1)","Energy.DHB - kWh Total (Trend1)","79739.07 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVAR_Total.DHB-KVAR (Trend1)","KVAR_Total.DHB-KVAR (Trend1)","16.74523 kVAR",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVA_Total.DHB-KVA (Trend1)","KVA_Total.DHB-KVA (Trend1)","19.0647 kVA",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVAh.DHB-kVAh (Trend1)","KVAh.DHB-kVAh (Trend1)","115691.2 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KW_Total.M1-kW-Total (Trend1)","KW_Total.M1-kW-Total (Trend1)","0 kW",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.Energy.M1-kWh-Energy (Trend1)","Energy.M1-kWh-Energy (Trend1)","19964.33 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVAR_Total.M1-kVAR-Total (Trend1)","KVAR_Total.M1-kVAR-Total (Trend1)","0 kVAR",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVARh.M1-kVARh (Trend1)","KVARh.M1-kVARh (Trend1)","20861.41 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVA_Total.M1-kVA-Total (Trend1)","KVA_Total.M1-kVA-Total (Trend1)","0 kVA",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVAh.M1-kVAh (Trend1)","KVAh.M1-kVAh (Trend1)","29101.88 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KW_Total.DG-kW (Trend1)","KW_Total.DG-kW (Trend1)","10.44398 kW",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.Energy.DG-kWh-Energy (Trend1)","Energy.DG-kWh-Energy (Trend1)","189436.7 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVAR_Total.DG-kVAR (Trend1)","KVAR_Total.DG-kVAR (Trend1)","10.42359 kVAR",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVARh.DG-kVARh (Trend1)","KVARh.DG-kVARh (Trend1)","79019.67 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVA_Total.DG-kVA (Trend1)","KVA_Total.DG-kVA (Trend1)","14.75561 kVA",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVAh.DG-kVAh (Trend1)","KVAh.DG-kVAh (Trend1)","207089.3 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KW_Total.DE-ATS-kW (Trend1)","KW_Total.DE-ATS-kW (Trend1)","44.3424 kW",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.Energy.DE-ATS-Energy-kWh (Trend1)","Energy.DE-ATS-Energy-kWh (Trend1)","176170.4 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVAR_Total.DE-ATS-kVAR (Trend1)","KVAR_Total.DE-ATS-kVAR (Trend1)","17.72839 kVAR",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVARh.DE-ATS-kVARh (Trend1)","KVARh.DE-ATS-kVARh (Trend1)","66216.65 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVA_Total.DE-ATS-kVA (Trend1)","KVA_Total.DE-ATS-kVA (Trend1)","47.75504 kVA",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVAh.DE-ATS-kVAh (Trend1)","KVAh.DE-ATS-kVAh (Trend1)","189595.2 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KW_Total.CollinCtr-kW (Trend1)","KW_Total.CollinCtr-kW (Trend1)","8.448342 kW",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.Energy.CollinCtr-Energy-kWh (Trend1)","Energy.CollinCtr-Energy-kWh (Trend1)","131181.1 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVAR_Total.CollinCtr-kVAR (Trend1)","KVAR_Total.CollinCtr-kVAR (Trend1)","27.38915 kVAR",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVARh.CollinCtr-kVARh (Trend1)","KVARh.CollinCtr-kVARh (Trend1)","161156.6 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVA_Total.CollinCtr-kVA (Trend1)","KVA_Total.CollinCtr-kVA (Trend1)","28.66252 kVA",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVAh.CollinCtr-kVAh (Trend1)","KVAh.CollinCtr-kVAh (Trend1)","212542.6 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KW_Total.DL-kW (Trend1)","KW_Total.DL-kW (Trend1)","25.41294 kW",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.Energy.DL-Energy-kWh (Trend1)","Energy.DL-Energy-kWh (Trend1)","224527.3 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVAR_Total.DL-kVAR (Trend1)","KVAR_Total.DL-kVAR (Trend1)","27.44048 kVAR",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVARh.DL-kVARh (Trend1)","KVARh.DL-kVARh (Trend1)","153710.5 kWh",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVA_Total.DL-kVA (Trend1)","KVA_Total.DL-kVA (Trend1)","37.4005 kVA",
"26/01/16 03:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVAh.DL-kVAh (Trend1)","KVAh.DL-kVAh (Trend1)","276466.1 kWh",
"26/01/16 03:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_A.Trend - Present Value (Trend1)","KW_A.Trend - Present Value (Trend1)","32.1055 kW",
"26/01/16 03:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_B.Trend - Present Value (Trend1)","KW_B.Trend - Present Value (Trend1)","35.94006 kW",
"26/01/16 03:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_C.Trend - Present Value (Trend1)","KW_C.Trend - Present Value (Trend1)","36.0099 kW",
"26/01/16 03:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_Total.Main-kW (Trend1)","KW_Total.Main-kW (Trend1)","104.0555 kW",
"26/01/16 03:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_Present_Demand.Main-kW_Present_Demand (Trend1)","KW_Present_Demand.Main-kW_Present_Demand (Trend1)","96.90324 kW",
